Batch Counter	Report Time	RefreshTime	Node Id	Tx Success	Rx Success	PacketsSent	Current Packets Sent	PacketsResent	Current Packet Resent	PacketsRepeated	Current Repeated	PacketsReceived	Current Packets Received
50	Thu Feb 07 00:22:43 EET 2013	Thu Feb 07 00:22:43 EET 2013	2	1.0	1.0	1616	31.0	0	0.0	0	0.0	4639	92.0
50	Thu Feb 07 00:22:45 EET 2013	Thu Feb 07 00:22:45 EET 2013	1	1.0	1.0	4631	91.0	0	0.0	0	0.0	4666	91.0
50	Thu Feb 07 00:22:45 EET 2013	Thu Feb 07 00:22:45 EET 2013	2	1.0	1.0	1645	31.0	0	0.0	0	0.0	4669	91.0
51	Thu Feb 07 00:23:43 EET 2013	Thu Feb 07 00:23:43 EET 2013	1	1.0	1.0	4720	91.0	0	0.0	0	0.0	4754	91.0
51	Thu Feb 07 00:23:43 EET 2013	Thu Feb 07 00:23:43 EET 2013	2	1.0	1.0	1647	31.0	0	0.0	0	0.0	4730	91.0
51	Thu Feb 07 00:23:46 EET 2013	Thu Feb 07 00:23:45 EET 2013	1	1.0	1.0	4722	91.0	0	0.0	0	0.0	4757	91.0
51	Thu Feb 07 00:23:46 EET 2013	Thu Feb 07 00:23:46 EET 2013	2	1.0	1.0	1676	31.0	0	0.0	0	0.0	4760	91.0
52	Thu Feb 07 00:24:43 EET 2013	Thu Feb 07 00:24:43 EET 2013	1	1.0	1.0	4811	91.0	0	0.0	0	0.0	4845	91.0
52	Thu Feb 07 00:24:43 EET 2013	Thu Feb 07 00:24:43 EET 2013	2	1.0	1.0	1678	31.0	0	0.0	0	0.0	4821	91.0
52	Thu Feb 07 00:24:46 EET 2013	Thu Feb 07 00:24:46 EET 2013	1	1.0	1.0	4813	91.0	0	0.0	0	0.0	4848	91.0
52	Thu Feb 07 00:24:46 EET 2013	Thu Feb 07 00:24:46 EET 2013	2	1.0	1.0	1707	31.0	0	0.0	0	0.0	4851	91.0
53	Thu Feb 07 00:25:43 EET 2013	Thu Feb 07 00:25:43 EET 2013	1	1.0	1.0	4902	91.0	0	0.0	0	0.0	4936	91.0
53	Thu Feb 07 00:25:43 EET 2013	Thu Feb 07 00:25:43 EET 2013	2	1.0	1.0	1709	31.0	0	0.0	0	0.0	4912	91.0
53	Thu Feb 07 00:25:46 EET 2013	Thu Feb 07 00:25:46 EET 2013	1	1.0	1.0	4905	92.0	0	0.0	0	0.0	4940	92.0
53	Thu Feb 07 00:25:46 EET 2013	Thu Feb 07 00:25:46 EET 2013	2	1.0	1.0	1738	31.0	0	0.0	0	0.0	4943	92.0
54	Thu Feb 07 00:26:43 EET 2013	Thu Feb 07 00:26:43 EET 2013	1	1.0	1.0	4993	91.0	0	0.0	0	0.0	5027	91.0
54	Thu Feb 07 00:26:43 EET 2013	Thu Feb 07 00:26:43 EET 2013	2	1.0	1.0	1740	31.0	0	0.0	0	0.0	5003	91.0
54	Thu Feb 07 00:26:46 EET 2013	Thu Feb 07 00:26:46 EET 2013	1	1.0	1.0	4996	91.0	0	0.0	0	0.0	5031	91.0
54	Thu Feb 07 00:26:46 EET 2013	Thu Feb 07 00:26:46 EET 2013	2	1.0	1.0	1769	31.0	0	0.0	0	0.0	5034	91.0
55	Thu Feb 07 00:27:43 EET 2013	Thu Feb 07 00:27:43 EET 2013	1	1.0	1.0	5084	91.0	0	0.0	0	0.0	5118	91.0
55	Thu Feb 07 00:27:43 EET 2013	Thu Feb 07 00:27:43 EET 2013	2	1.0	1.0	1771	31.0	0	0.0	0	0.0	5094	91.0
55	Thu Feb 07 00:27:46 EET 2013	Thu Feb 07 00:27:46 EET 2013	1	1.0	1.0	5087	91.0	0	0.0	0	0.0	5122	91.0
55	Thu Feb 07 00:27:46 EET 2013	Thu Feb 07 00:27:46 EET 2013	2	1.0	1.0	1800	31.0	0	0.0	0	0.0	5125	91.0
56	Thu Feb 07 00:28:44 EET 2013	Thu Feb 07 00:28:44 EET 2013	1	1.0	1.0	5174	90.0	0	0.0	0	0.0	5190	72.0
56	Thu Feb 07 00:28:44 EET 2013	Thu Feb 07 00:28:44 EET 2013	2	1.0	1.0	1802	31.0	0	0.0	0	0.0	5185	91.0
56	Thu Feb 07 00:28:46 EET 2013	Thu Feb 07 00:28:46 EET 2013	1	1.0	1.0	5178	91.0	0	0.0	0	0.0	5213	91.0
56	Thu Feb 07 00:28:46 EET 2013	Thu Feb 07 00:28:46 EET 2013	2	1.0	1.0	1831	31.0	0	0.0	0	0.0	5216	91.0
57	Thu Feb 07 00:29:44 EET 2013	Thu Feb 07 00:29:44 EET 2013	1	1.0	1.0	5267	93.0	0	0.0	0	0.0	5302	112.0
57	Thu Feb 07 00:29:44 EET 2013	Thu Feb 07 00:29:44 EET 2013	2	1.0	1.0	1834	32.0	0	0.0	0	0.0	5276	91.0
57	Thu Feb 07 00:29:46 EET 2013	Thu Feb 07 00:29:46 EET 2013	1	1.0	1.0	5269	91.0	0	0.0	0	0.0	5305	92.0
57	Thu Feb 07 00:29:46 EET 2013	Thu Feb 07 00:29:46 EET 2013	2	1.0	1.0	1863	32.0	0	0.0	0	0.0	5307	91.0
58	Thu Feb 07 00:30:44 EET 2013	Thu Feb 07 00:30:44 EET 2013	1	1.0	1.0	5358	91.0	0	0.0	0	0.0	5393	91.0
58	Thu Feb 07 00:30:44 EET 2013	Thu Feb 07 00:30:44 EET 2013	2	1.0	1.0	1865	31.0	0	0.0	0	0.0	5368	92.0
58	Thu Feb 07 00:30:46 EET 2013	Thu Feb 07 00:30:46 EET 2013	1	1.0	1.0	5360	91.0	0	0.0	0	0.0	5396	91.0
58	Thu Feb 07 00:30:46 EET 2013	Thu Feb 07 00:30:46 EET 2013	2	1.0	1.0	1894	31.0	0	0.0	0	0.0	5398	91.0
59	Thu Feb 07 00:31:44 EET 2013	Thu Feb 07 00:31:44 EET 2013	1	1.0	1.0	5449	91.0	0	0.0	0	0.0	5484	91.0
59	Thu Feb 07 00:31:44 EET 2013	Thu Feb 07 00:31:44 EET 2013	2	1.0	1.0	1896	31.0	0	0.0	0	0.0	5459	91.0
59	Thu Feb 07 00:31:47 EET 2013	Thu Feb 07 00:31:47 EET 2013	1	1.0	1.0	5451	91.0	0	0.0	0	0.0	5487	91.0
59	Thu Feb 07 00:31:47 EET 2013	Thu Feb 07 00:31:47 EET 2013	2	1.0	1.0	1925	31.0	0	0.0	0	0.0	5489	91.0
60	Thu Feb 07 00:32:44 EET 2013	Thu Feb 07 00:32:44 EET 2013	1	1.0	1.0	5540	91.0	0	0.0	0	0.0	5575	91.0
60	Thu Feb 07 00:32:44 EET 2013	Thu Feb 07 00:32:44 EET 2013	2	1.0	1.0	1927	31.0	0	0.0	0	0.0	5550	91.0
60	Thu Feb 07 00:32:47 EET 2013	Thu Feb 07 00:32:47 EET 2013	1	1.0	1.0	5542	91.0	0	0.0	0	0.0	5578	91.0
60	Thu Feb 07 00:32:47 EET 2013	Thu Feb 07 00:32:47 EET 2013	2	1.0	1.0	1956	31.0	0	0.0	0	0.0	5581	92.0
61	Thu Feb 07 00:33:44 EET 2013	Thu Feb 07 00:33:44 EET 2013	1	1.0	1.0	5631	91.0	0	0.0	0	0.0	5666	91.0
61	Thu Feb 07 00:33:44 EET 2013	Thu Feb 07 00:33:44 EET 2013	2	1.0	1.0	1958	31.0	0	0.0	0	0.0	5641	91.0
61	Thu Feb 07 00:33:47 EET 2013	Thu Feb 07 00:33:47 EET 2013	1	1.0	1.0	5634	92.0	0	0.0	0	0.0	5670	92.0
61	Thu Feb 07 00:33:47 EET 2013	Thu Feb 07 00:33:47 EET 2013	2	1.0	1.0	1987	31.0	0	0.0	0	0.0	5672	91.0
62	Thu Feb 07 00:34:44 EET 2013	Thu Feb 07 00:34:44 EET 2013	1	1.0	1.0	5722	91.0	0	0.0	0	0.0	5757	91.0
62	Thu Feb 07 00:34:44 EET 2013	Thu Feb 07 00:34:44 EET 2013	2	1.0	1.0	1989	31.0	0	0.0	0	0.0	5732	91.0
62	Thu Feb 07 00:34:47 EET 2013	Thu Feb 07 00:34:47 EET 2013	1	1.0	1.0	5725	91.0	0	0.0	0	0.0	5761	91.0
62	Thu Feb 07 00:34:47 EET 2013	Thu Feb 07 00:34:47 EET 2013	2	1.0	1.0	2018	31.0	0	0.0	0	0.0	5763	91.0
63	Thu Feb 07 00:35:44 EET 2013	Thu Feb 07 00:35:44 EET 2013	1	1.0	1.0	5813	91.0	0	0.0	0	0.0	5848	91.0
63	Thu Feb 07 00:35:44 EET 2013	Thu Feb 07 00:35:44 EET 2013	2	1.0	1.0	2020	31.0	0	0.0	0	0.0	5823	91.0
63	Thu Feb 07 00:35:47 EET 2013	Thu Feb 07 00:35:47 EET 2013	1	1.0	1.0	5816	91.0	0	0.0	0	0.0	5852	91.0
63	Thu Feb 07 00:35:47 EET 2013	Thu Feb 07 00:35:47 EET 2013	2	1.0	1.0	2049	31.0	0	0.0	0	0.0	5854	91.0
64	Thu Feb 07 00:36:45 EET 2013	Thu Feb 07 00:36:45 EET 2013	1	1.0	1.0	5904	91.0	0	0.0	0	0.0	5939	91.0
64	Thu Feb 07 00:36:45 EET 2013	Thu Feb 07 00:36:45 EET 2013	2	1.0	1.0	2051	31.0	0	0.0	0	0.0	5914	91.0
64	Thu Feb 07 00:36:47 EET 2013	Thu Feb 07 00:36:47 EET 2013	1	1.0	1.0	5907	91.0	0	0.0	0	0.0	5943	91.0
64	Thu Feb 07 00:36:47 EET 2013	Thu Feb 07 00:36:47 EET 2013	2	1.0	1.0	2079	30.0	0	0.0	0	0.0	5944	90.0
65	Thu Feb 07 00:37:45 EET 2013	Thu Feb 07 00:37:45 EET 2013	1	1.0	1.0	5996	92.0	0	0.0	0	0.0	6031	92.0
65	Thu Feb 07 00:37:45 EET 2013	Thu Feb 07 00:37:45 EET 2013	2	1.0	1.0	2082	31.0	0	0.0	0	0.0	6005	91.0
65	Thu Feb 07 00:37:47 EET 2013	Thu Feb 07 00:37:47 EET 2013	1	1.0	1.0	5998	91.0	0	0.0	0	0.0	6034	91.0
65	Thu Feb 07 00:37:47 EET 2013	Thu Feb 07 00:37:47 EET 2013	2	1.0	1.0	2111	32.0	0	0.0	0	0.0	6036	92.0
66	Thu Feb 07 00:38:45 EET 2013	Thu Feb 07 00:38:45 EET 2013	1	1.0	1.0	6087	91.0	0	0.0	0	0.0	6122	91.0
66	Thu Feb 07 00:38:45 EET 2013	Thu Feb 07 00:38:45 EET 2013	2	1.0	1.0	2113	31.0	0	0.0	0	0.0	6097	92.0
66	Thu Feb 07 00:38:48 EET 2013	Thu Feb 07 00:38:47 EET 2013	1	1.0	1.0	6089	91.0	0	0.0	0	0.0	6125	91.0
66	Thu Feb 07 00:38:48 EET 2013	Thu Feb 07 00:38:48 EET 2013	2	1.0	1.0	2142	31.0	0	0.0	0	0.0	6127	91.0
67	Thu Feb 07 00:39:45 EET 2013	Thu Feb 07 00:39:45 EET 2013	1	1.0	1.0	6178	91.0	0	0.0	0	0.0	6213	91.0
67	Thu Feb 07 00:39:45 EET 2013	Thu Feb 07 00:39:45 EET 2013	2	1.0	1.0	2144	31.0	0	0.0	0	0.0	6188	91.0
67	Thu Feb 07 00:39:48 EET 2013	Thu Feb 07 00:39:48 EET 2013	1	1.0	1.0	6180	91.0	0	0.0	0	0.0	6216	91.0
67	Thu Feb 07 00:39:48 EET 2013	Thu Feb 07 00:39:48 EET 2013	2	1.0	1.0	2173	31.0	0	0.0	0	0.0	6218	91.0
68	Thu Feb 07 00:40:45 EET 2013	Thu Feb 07 00:40:45 EET 2013	1	1.0	1.0	6269	91.0	0	0.0	0	0.0	6304	91.0
68	Thu Feb 07 00:40:45 EET 2013	Thu Feb 07 00:40:45 EET 2013	2	1.0	1.0	2175	31.0	0	0.0	0	0.0	6279	91.0
68	Thu Feb 07 00:40:48 EET 2013	Thu Feb 07 00:40:48 EET 2013	1	1.0	1.0	6272	92.0	0	0.0	0	0.0	6308	92.0
68	Thu Feb 07 00:40:48 EET 2013	Thu Feb 07 00:40:48 EET 2013	2	1.0	1.0	2204	31.0	0	0.0	0	0.0	6310	92.0
69	Thu Feb 07 00:41:45 EET 2013	Thu Feb 07 00:41:45 EET 2013	1	1.0	1.0	6360	91.0	0	0.0	0	0.0	6395	91.0
69	Thu Feb 07 00:41:45 EET 2013	Thu Feb 07 00:41:45 EET 2013	2	1.0	1.0	2206	31.0	0	0.0	0	0.0	6370	91.0
69	Thu Feb 07 00:41:48 EET 2013	Thu Feb 07 00:41:48 EET 2013	1	1.0	1.0	6363	91.0	0	0.0	0	0.0	6399	91.0
69	Thu Feb 07 00:41:48 EET 2013	Thu Feb 07 00:41:48 EET 2013	2	1.0	1.0	2234	30.0	0	0.0	0	0.0	6382	72.0
70	Thu Feb 07 00:42:45 EET 2013	Thu Feb 07 00:42:45 EET 2013	1	1.0	1.0	6451	91.0	0	0.0	0	0.0	6487	92.0
70	Thu Feb 07 00:42:45 EET 2013	Thu Feb 07 00:42:45 EET 2013	2	1.0	1.0	2238	32.0	0	0.0	0	0.0	6461	91.0
70	Thu Feb 07 00:42:48 EET 2013	Thu Feb 07 00:42:48 EET 2013	1	1.0	1.0	6455	92.0	0	0.0	0	0.0	6491	92.0
70	Thu Feb 07 00:42:48 EET 2013	Thu Feb 07 00:42:48 EET 2013	2	1.0	1.0	2267	33.0	0	0.0	0	0.0	6493	111.0
